employee_id,first_name,last_name,age,gender,blood_group,email,phone,city,state,region,pincode,department,position,shift,education,experience_years,salary,bonus,tax_deduction,net_salary,emp_status,join_date,last_promotion,performance_score,attendance_pct,leaves_taken,order_id,order_date,product_name,category,quantity,unit_price,discount_pct,revenue,tax_amount,net_revenue,order_status,payment_mode,delivery_days,customer_rating,return_flag,customer_id,customer_segment,sales_target,sales_achieved,target_achieved,manager_id,team_size,training_hours,certifications
EMP0715,Janya,Verma,51,Male,A-,modyjagdish@example.org,+91 6139015343,Pune,Maharashtra,East,756977,Finance,Senior Manager,Evening,B.Tech,9,174966,31371.88,17496.6,157469.4,Resigned,29-07-2020,20-02-2022,3.42,88.56,9,ORD00715,23-05-2023,Printer,Electronics,1,46045,0.27,33612.85,6050.31,27562.54,Returned,Cash,2,3,No,CUST7917,Regular,298706,244010,No,EMP0083,1,96,1
EMP0716,Faris,Natt,52,Male,B-,jhaikshita@example.net,+91 9353604416,Kolkata,West Bengal,West,685604,Marketing,Executive,Morning,M.Tech,13,152355,24271.14,15235.5,137119.5,Resigned,14-09-2023,03-08-2024,1.65,97.73,5,ORD00716,29-08-2024,Camera,Accessories,16,63246,0.12,890503.68,160290.66,730213.02,Pending,Net Banking,7,4,No,CUST9433,Premium,348779,396601,Yes,EMP0058,13,10,6
EMP0717,Triya,Vasa,22,Female,A-,viswanathanojas@example.net,+91 7447311290,Pune,Maharashtra,East,726362,Analytics,Lead,General,B.Com,5,69304,5048.39,6930.4,62373.6,On Leave,06-10-2021,13-10-2023,2.52,70.75,26,ORD00717,12-07-2023,Keyboard,Storage,19,77010,0.07,1360766.7,244938.01,1115828.69,Shipped,EMI,9,1,No,CUST1480,Premium,422549,523454,No,EMP0016,15,13,6
EMP0718,Ladli,Konda,34,Female,A-,pandeyvihaan@example.org,+91 9186198710,Pune,Maharashtra,North,561674,Marketing,Intern,Morning,B.Tech,17,151575,27428.35,15157.5,136417.5,On Leave,05-09-2023,31-03-2021,1.02,88.1,8,ORD00718,04-10-2023,Tablet,Storage,19,46700,0.26,656602,118188.36,538413.64,Pending,Cash,8,5,No,CUST6727,VIP,76104,358445,Yes,EMP0083,1,99,2
EMP0719,Tanmayi,Sane,29,Other,AB+,upkaariyer@example.org,+91 6629792387,Kochi,Kerala,East,489608,Marketing,Analyst,General,B.Sc,0,76426,5532.11,7642.6,68783.4,Inactive,25-10-2016,11-04-2022,4.4,82.24,6,ORD00719,02-05-2023,Tablet,Storage,11,2229,0.02,24028.62,4325.15,19703.47,Delivered,Net Banking,3,1,Yes,CUST9167,Regular,60387,523051,Yes,EMP0034,6,49,10
EMP0720,Tanveer,Hans,50,Other,O-,vbala@example.com,+91 9939552941,Kolkata,West Bengal,North,736593,Operations,Director,Night,M.Sc,8,61409,11784.73,6140.9,55268.1,On Leave,30-07-2019,21-10-2024,4.11,84.88,1,ORD00720,25-01-2024,Monitor,Storage,16,38285,0.3,428792,77182.56,351609.44,Cancelled,Debit Card,6,3,No,CUST7105,Regular,183371,203175,Yes,EMP0036,13,83,6
EMP0721,Janaki,Kala,44,Other,B-,menonunni@example.org,+91 8803208697,Jaipur,Rajasthan,Central,624898,HR,Manager,General,B.Com,13,165629,13643.71,16562.9,149066.1,Resigned,12-05-2018,27-11-2023,2.25,74.63,27,ORD00721,09-11-2024,Keyboard,Networking,17,26491,0.24,342263.72,61607.47,280656.25,Cancelled,UPI,9,4,Yes,CUST9321,New,177770,113397,No,EMP0099,20,71,3
EMP0722,Osha,Gulati,49,Other,O+,abdul16@example.net,+91 8958681931,Hyderabad,Telangana,North,589361,Operations,Analyst,Evening,M.Com,7,103844,9384.48,10384.4,93459.6,Resigned,07-11-2016,17-01-2021,1.2,75.91,5,ORD00722,09-09-2024,Camera,Accessories,2,47165,0.01,93386.7,16809.61,76577.09,Returned,Credit Card,12,4,No,CUST4723,VIP,124385,472780,No,EMP0035,12,85,10
EMP0723,Ishita,Bahl,23,Female,A-,yamini91@example.com,+91 8141287038,Chennai,Tamil Nadu,South,761301,Marketing,Analyst,Night,B.Sc,17,88357,4724.8,8835.7,79521.3,Inactive,22-04-2021,12-07-2021,2.25,80.3,28,ORD00723,08-03-2023,Headphones,Accessories,5,44419,0.17,184338.85,33180.99,151157.86,Cancelled,Cash,5,2,No,CUST9052,New,148613,71245,Yes,EMP0015,5,30,10
EMP0724,Ekani,Pandya,39,Female,B+,devantanay@example.com,+91 9825467229,Pune,Maharashtra,West,496038,IT,Executive,Morning,B.Tech,0,176022,22625.14,17602.2,158419.8,Resigned,04-07-2017,19-12-2023,1.77,91.45,11,ORD00724,23-12-2023,Headphones,Peripherals,12,24702,0.27,216389.52,38950.11,177439.41,Shipped,Credit Card,5,4,Yes,CUST2324,Regular,219963,79160,Yes,EMP0062,10,44,5
EMP0725,Janaki,Tella,24,Male,AB+,rattancharles@example.com,+91 9314529688,Pune,Maharashtra,South,631872,Support,Director,General,M.Tech,14,82650,16501.33,8265,74385,Inactive,22-12-2015,29-09-2024,2.27,84.27,30,ORD00725,09-03-2024,Tablet,Accessories,16,24941,0.16,335207.04,60337.27,274869.77,Cancelled,UPI,15,1,No,CUST7951,Premium,319324,165024,Yes,EMP0066,15,50,2
EMP0726,Faris,Iyer,25,Female,B-,zguha@example.com,+91 6948362993,Chennai,Tamil Nadu,South,724254,Support,Executive,Morning,M.Sc,19,179443,29017.68,17944.3,161498.7,Active,26-06-2018,19-11-2022,1.13,79.9,19,ORD00726,27-08-2024,Speaker,Storage,8,11488,0.18,75361.28,13565.03,61796.25,Pending,Debit Card,15,4,No,CUST4728,Premium,140829,529262,Yes,EMP0036,8,99,8
EMP0727,Odika,Varughese,41,Female,B-,ganesanwarda@example.com,+91 9419738769,Jaipur,Rajasthan,East,424221,Operations,Manager,Evening,BCA,1,164091,10839.86,16409.1,147681.9,On Leave,26-06-2016,24-08-2023,2.45,81.13,12,ORD00727,22-04-2024,Phone,Accessories,10,20456,0.02,200468.8,36084.38,164384.42,Returned,Cash,2,1,No,CUST5797,Premium,442422,179546,No,EMP0025,3,66,3
EMP0728,Champak,Mander,45,Other,AB-,jackkant@example.com,+91 9227455659,Hyderabad,Telangana,North,568135,HR,Analyst,General,MBA,13,90203,13755.78,9020.3,81182.7,Active,20-07-2022,16-08-2023,3.42,81.69,25,ORD00728,14-12-2023,Phone,Electronics,2,21049,0.2,33678.4,6062.11,27616.29,Cancelled,Debit Card,14,2,Yes,CUST8001,Regular,409298,352114,Yes,EMP0096,2,93,8
EMP0729,Shravya,Sibal,31,Other,A-,sherepanini@example.net,+91 8575295669,Ahmedabad,Gujarat,South,756199,IT,Lead,General,B.Com,19,84922,5697.1,8492.2,76429.8,Active,10-01-2019,08-10-2021,3.26,90.47,15,ORD00729,02-01-2023,Phone,Networking,19,72582,0.07,1282523.94,230854.31,1051669.63,Shipped,UPI,14,5,Yes,CUST7113,Regular,79611,163324,No,EMP0041,2,1,2
EMP0730,Warjas,Kannan,46,Male,O+,onveer76@example.org,+91 8159367421,Chennai,Tamil Nadu,South,711660,HR,Executive,General,B.Com,20,59323,9739.94,5932.3,53390.7,Active,31-08-2017,21-08-2024,4.12,78.17,19,ORD00730,30-07-2023,Camera,Peripherals,16,73238,0.18,960882.56,172958.86,787923.7,Cancelled,EMI,12,4,No,CUST5875,Premium,331264,402760,Yes,EMP0031,14,69,8
EMP0731,Nimrat,Anne,37,Female,A-,upandya@example.net,+91 7362602020,Mumbai,Maharashtra,East,596763,IT,Analyst,Morning,M.Com,2,36705,3544.81,3670.5,33034.5,Inactive,12-01-2015,21-07-2021,1.94,89.73,5,ORD00731,06-01-2024,Printer,Accessories,6,9894,0.01,58770.36,10578.66,48191.7,Pending,Credit Card,13,5,No,CUST2258,VIP,324187,93731,No,EMP0029,14,1,3
EMP0732,Girik,Nagarajan,52,Other,O+,xramachandran@example.org,+91 9560002463,Jaipur,Rajasthan,West,496567,HR,Analyst,Morning,B.Tech,2,173200,17846.22,17320,155880,Active,18-11-2017,02-12-2024,3.87,93.42,30,ORD00732,30-04-2024,Headphones,Electronics,20,2155,0.14,37066,6671.88,30394.12,Cancelled,Credit Card,7,2,No,CUST6983,Premium,466523,372994,No,EMP0014,6,27,7
EMP0733,Vincent,Nigam,27,Female,O-,jackson03@example.net,+91 8490164092,Chennai,Tamil Nadu,West,717460,Marketing,Lead,Evening,M.Sc,11,163696,16634.39,16369.6,147326.4,Resigned,15-04-2016,13-05-2024,1.74,82.83,2,ORD00733,30-08-2023,Speaker,Networking,3,35211,0.24,80281.08,14450.59,65830.49,Cancelled,EMI,11,1,No,CUST3316,VIP,176100,336527,No,EMP0052,4,17,6
EMP0734,Andrew,Kale,36,Male,B-,pranav29@example.org,+91 9902557287,Kolkata,West Bengal,East,424399,Sales,Manager,Evening,BCA,17,140505,21512.52,14050.5,126454.5,On Leave,25-06-2022,19-02-2023,4.85,79.06,25,ORD00734,05-02-2024,Mouse,Networking,12,65304,0.06,736629.12,132593.24,604035.88,Pending,Net Banking,7,2,No,CUST1013,New,406503,87907,Yes,EMP0059,14,99,1
EMP0735,Ishaan,Sagar,28,Other,AB+,senchampak@example.com,+91 9322488904,Hyderabad,Telangana,West,537327,Operations,Lead,Morning,MCA,20,70643,7646.73,7064.3,63578.7,Resigned,15-01-2021,03-03-2024,2.55,85.32,15,ORD00735,23-01-2023,Tablet,Accessories,10,67524,0.07,627973.2,113035.18,514938.02,Cancelled,Cash,9,2,Yes,CUST1463,New,333788,145285,No,EMP0088,20,82,3
EMP0736,Wriddhish,Goyal,44,Male,AB-,girik78@example.com,+91 6511567151,Kolkata,West Bengal,East,713686,IT,Senior Manager,Night,M.Tech,2,84510,4779.22,8451,76059,On Leave,24-07-2015,12-02-2023,3.97,90.57,18,ORD00736,07-04-2023,Tablet,Electronics,20,15391,0.2,246256,44326.08,201929.92,Returned,Net Banking,3,2,No,CUST5600,VIP,115052,301892,Yes,EMP0003,3,68,1
EMP0737,Kashvi,Soman,25,Other,O+,chandranborde@example.com,+91 9405865521,Ahmedabad,Gujarat,Central,722070,Analytics,Lead,Morning,B.Sc,12,177931,13199.72,17793.1,160137.9,Inactive,12-03-2016,02-10-2023,1.5,78.37,27,ORD00737,24-02-2024,Mouse,Peripherals,15,69420,0.18,853866,153695.88,700170.12,Cancelled,UPI,9,1,Yes,CUST1154,VIP,90354,288220,Yes,EMP0081,11,52,3
EMP0738,Manthan,Sodhi,28,Female,B+,psachdev@example.com,+91 9210977389,Mumbai,Maharashtra,West,712833,IT,Director,General,BCA,6,131937,16254.71,13193.7,118743.3,Active,30-12-2015,21-03-2024,4.36,76.34,27,ORD00738,07-12-2024,Speaker,Storage,15,48540,0.25,546075,98293.5,447781.5,Returned,Cash,1,4,No,CUST1775,Premium,450351,138622,Yes,EMP0064,3,54,7
EMP0739,Devansh,Guha,29,Male,A-,isaiah76@example.org,+91 9759191828,Pune,Maharashtra,Central,572712,Support,Director,Morning,B.Tech,5,74420,7186.8,7442,66978,Active,20-09-2017,03-09-2023,3.69,88.04,23,ORD00739,30-10-2023,Monitor,Peripherals,7,55758,0.28,281020.32,50583.66,230436.66,Returned,UPI,9,2,No,CUST7899,Regular,406559,343367,Yes,EMP0020,16,35,3
EMP0740,Daksh,Warrior,31,Male,B+,hitesh30@example.net,+91 8698773697,Kochi,Kerala,North,729960,Operations,Director,General,M.Sc,4,190705,35224.08,19070.5,171634.5,Active,20-11-2022,09-01-2022,3.83,82.17,1,ORD00740,05-05-2023,Mouse,Storage,4,57902,0.24,176022.08,31683.97,144338.11,Cancelled,Debit Card,10,5,No,CUST6865,New,101206,462440,Yes,EMP0093,18,32,5
EMP0741,Diya,Srinivasan,46,Female,AB+,jmajumdar@example.com,+91 8932332520,Bangalore,Karnataka,Central,424191,HR,Intern,Night,B.Sc,10,49593,9040.28,4959.3,44633.7,Resigned,09-07-2016,13-07-2024,2.11,91.88,17,ORD00741,17-09-2024,Laptop,Storage,20,32266,0,645320,116157.6,529162.4,Pending,EMI,2,4,No,CUST4083,New,391233,525823,Yes,EMP0054,13,65,1
EMP0742,Aarush,Mandal,52,Male,A-,manya01@example.com,+91 9805300551,Mumbai,Maharashtra,South,770468,HR,Director,Morning,MBA,6,79052,7576.7,7905.2,71146.8,Inactive,01-04-2022,16-12-2021,3.94,98.35,3,ORD00742,05-12-2024,Headphones,Storage,15,4272,0.14,55108.8,9919.58,45189.22,Returned,EMI,4,1,No,CUST5024,Regular,434575,153044,No,EMP0041,10,1,1
EMP0743,Ishwar,Palla,41,Other,O+,nandashivani@example.org,+91 7818764984,Jaipur,Rajasthan,North,482492,Finance,Director,Evening,B.Sc,20,51182,2615.32,5118.2,46063.8,On Leave,05-12-2019,23-04-2023,2.4,96.83,2,ORD00743,01-05-2023,Keyboard,Storage,6,39366,0.23,181870.92,32736.77,149134.15,Cancelled,EMI,2,3,No,CUST5488,Premium,371225,450849,No,EMP0014,10,63,5
EMP0744,Tamanna,Palla,26,Other,B+,murthyeta@example.com,+91 8448738390,Bangalore,Karnataka,North,758810,HR,Analyst,Evening,M.Sc,17,187790,33616.6,18779,169011,Active,22-04-2015,09-08-2024,1.8,81.5,19,ORD00744,01-10-2023,Printer,Accessories,2,42432,0.09,77226.24,13900.72,63325.52,Returned,Cash,3,1,No,CUST4962,VIP,250399,402834,No,EMP0056,19,84,6
EMP0745,Pushti,Naik,44,Female,A-,bandiupadhriti@example.net,+91 6771209441,Kochi,Kerala,Central,795572,HR,Senior Manager,Morning,BCA,5,70421,11796.66,7042.1,63378.9,On Leave,03-06-2016,29-07-2022,3.61,95.76,9,ORD00745,03-01-2023,Monitor,Networking,18,50795,0.03,886880.7,159638.53,727242.17,Cancelled,EMI,3,5,No,CUST5426,VIP,150304,135681,No,EMP0087,17,68,9
EMP0746,Vrishti,Mohanty,35,Other,O+,yashica58@example.net,+91 6645171305,Bangalore,Karnataka,West,589777,Analytics,Director,Evening,MCA,8,87424,7637.66,8742.4,78681.6,Inactive,21-04-2019,24-06-2024,4.78,86.63,10,ORD00746,22-01-2023,Mouse,Networking,4,69550,0.11,247598,44567.64,203030.36,Shipped,Debit Card,6,1,No,CUST3672,New,369175,172595,No,EMP0081,1,31,9
EMP0747,Shaurya,Mistry,40,Female,AB+,soodbaghyawati@example.com,+91 8148105326,Kolkata,West Bengal,East,640075,Operations,Senior Analyst,Evening,B.Tech,13,183610,10217.04,18361,165249,On Leave,27-01-2018,07-10-2021,3.2,98.49,6,ORD00747,09-10-2023,Monitor,Peripherals,11,79266,0.03,845768.22,152238.28,693529.94,Returned,EMI,7,4,No,CUST8040,VIP,358828,312535,No,EMP0059,1,52,1
EMP0748,Vasudha,Puri,49,Male,A+,rattanlaban@example.org,+91 7957297815,Ahmedabad,Gujarat,Central,536687,Sales,Lead,Morning,B.Sc,0,193421,21049.69,19342.1,174078.9,On Leave,12-09-2019,05-06-2023,3.91,70,10,ORD00748,20-03-2023,Phone,Storage,9,58212,0.27,382452.84,68841.51,313611.33,Returned,Net Banking,1,1,No,CUST9051,New,186713,325161,Yes,EMP0027,10,88,3
EMP0749,Vasudha,Varkey,49,Male,O-,vermajason@example.org,+91 9538654121,Pune,Maharashtra,Central,520232,Operations,Lead,Night,MCA,20,185090,10519.44,18509,166581,On Leave,29-12-2016,23-02-2024,2.74,84.15,22,ORD00749,03-07-2024,Laptop,Storage,9,42994,0.23,297948.42,53630.72,244317.7,Pending,UPI,13,4,Yes,CUST5926,Premium,492753,98185,No,EMP0008,8,68,5
EMP0750,Advaith,Jani,46,Male,O+,madanfaraj@example.org,+91 7914691870,Ahmedabad,Gujarat,West,693227,Finance,Analyst,General,BCA,5,137153,13504.28,13715.3,123437.7,On Leave,23-06-2017,08-02-2021,3.88,72.54,24,ORD00750,23-03-2023,Camera,Accessories,3,54406,0.23,125677.86,22622.01,103055.85,Cancelled,Cash,10,4,No,CUST2377,Regular,50804,427982,No,EMP0083,17,47,2
EMP0751,Edhitha,Kalla,55,Female,B+,devansh67@example.org,+91 6308631287,Ahmedabad,Gujarat,West,513053,Support,Director,Night,MCA,11,145498,11886.13,14549.8,130948.2,On Leave,09-07-2019,08-11-2023,4.12,81.33,23,ORD00751,08-09-2023,Printer,Accessories,2,28842,0.12,50761.92,9137.15,41624.77,Delivered,Cash,2,2,No,CUST4642,New,280552,386320,No,EMP0012,16,91,0
EMP0752,Tanish,Khanna,50,Female,B+,charan46@example.com,+91 9245926740,Ahmedabad,Gujarat,West,528452,Finance,Intern,General,M.Com,3,82629,8012.89,8262.9,74366.1,Active,17-09-2020,11-06-2024,4.61,86.63,28,ORD00752,11-09-2024,Keyboard,Networking,12,60922,0.14,628715.04,113168.71,515546.33,Cancelled,UPI,13,4,No,CUST5466,New,390820,155528,No,EMP0065,11,17,9
EMP0753,Jhalak,Mann,51,Female,AB-,bajwaandrew@example.com,+91 8126867368,Pune,Maharashtra,East,478799,Finance,Analyst,General,M.Sc,14,74875,8991.51,7487.5,67387.5,Active,16-06-2018,07-05-2024,2.78,75.99,2,ORD00753,19-03-2023,Laptop,Peripherals,8,62916,0.12,442928.64,79727.16,363201.48,Cancelled,Debit Card,11,2,Yes,CUST1953,Premium,387300,406243,Yes,EMP0074,9,94,0
EMP0754,Ishita,Dara,44,Other,O-,bishakha73@example.net,+91 9492406461,Kolkata,West Bengal,South,579283,IT,Manager,Evening,MBA,12,122675,23458.28,12267.5,110407.5,Resigned,11-05-2015,16-07-2024,3.73,97.46,24,ORD00754,14-01-2023,Monitor,Electronics,10,35023,0.1,315207,56737.26,258469.74,Shipped,Net Banking,1,5,Yes,CUST2149,Premium,435672,158720,No,EMP0075,12,53,1
EMP0755,Banjeet,Atwal,54,Other,O-,qarin48@example.org,+91 7904099224,Mumbai,Maharashtra,West,545060,Support,Intern,General,M.Tech,19,182288,17644.36,18228.8,164059.2,On Leave,10-04-2020,08-07-2023,2.7,72.79,20,ORD00755,25-10-2024,Mouse,Networking,3,11872,0.16,29917.44,5385.14,24532.3,Returned,Net Banking,11,1,No,CUST8562,VIP,259660,381909,No,EMP0071,5,90,9
EMP0756,Yauvani,Bobal,45,Other,A-,bhavani32@example.org,+91 8871299962,Chennai,Tamil Nadu,South,767727,Support,Senior Manager,Evening,B.Tech,4,122744,19577.58,12274.4,110469.6,Inactive,26-07-2020,16-05-2023,4.63,95.66,10,ORD00756,12-10-2023,Mouse,Networking,20,77330,0.11,1376474,247765.32,1128708.68,Pending,Cash,9,4,No,CUST3548,Premium,182842,58728,No,EMP0009,7,11,8
EMP0757,Mitali,Chawla,41,Other,A-,om25@example.org,+91 8587245729,Kolkata,West Bengal,Central,578039,Analytics,Manager,Night,B.Com,1,123591,11726.91,12359.1,111231.9,On Leave,09-06-2016,06-01-2021,1.75,88.17,9,ORD00757,16-04-2023,Keyboard,Electronics,15,32433,0.06,457305.3,82314.95,374990.35,Pending,EMI,4,5,No,CUST4697,New,93037,311684,No,EMP0053,10,63,7
EMP0758,Warjas,Subramanian,27,Male,B+,mohammedsood@example.org,+91 8652028637,Hyderabad,Telangana,East,502548,HR,Director,General,B.Sc,6,50037,6513.65,5003.7,45033.3,Active,01-12-2018,07-03-2022,4.8,98.07,24,ORD00758,04-07-2024,Mouse,Peripherals,3,66754,0.2,160209.6,28837.73,131371.87,Pending,EMI,2,4,No,CUST6631,Premium,474068,332690,No,EMP0091,3,21,8
EMP0759,Upma,Ganesh,55,Male,B-,kala48@example.net,+91 7204261278,Kolkata,West Bengal,Central,515521,Marketing,Director,Morning,M.Com,11,111584,20501.25,11158.4,100425.6,Active,19-03-2023,24-04-2021,4.97,98.82,2,ORD00759,22-09-2023,Headphones,Networking,15,45741,0.23,528308.55,95095.54,433213.01,Pending,UPI,3,5,No,CUST6107,Regular,103894,391306,No,EMP0074,15,95,3
EMP0760,Indrajit,Karnik,33,Male,O+,shankerchasmum@example.org,+91 6193583075,Chennai,Tamil Nadu,East,779442,Marketing,Intern,Morning,BCA,3,179043,15651.72,17904.3,161138.7,On Leave,11-03-2022,31-12-2022,2.45,95.47,30,ORD00760,06-03-2023,Camera,Peripherals,11,20781,0.14,196588.26,35385.89,161202.37,Pending,Credit Card,4,1,No,CUST5863,Premium,285814,261185,Yes,EMP0086,4,6,9
EMP0761,Faraj,Vala,41,Other,AB+,ishanvidutta@example.com,+91 7904568031,Kolkata,West Bengal,East,570674,Operations,Director,Morning,M.Com,19,119519,19278.1,11951.9,107567.1,Inactive,13-09-2021,25-04-2024,1.39,82.2,19,ORD00761,04-09-2024,Mouse,Peripherals,15,53817,0.22,629658.9,113338.6,516320.3,Shipped,Debit Card,1,4,No,CUST2344,Premium,62010,249860,Yes,EMP0089,13,82,6
EMP0762,Rehaan,Kade,25,Male,AB+,merchantchandani@example.com,+91 7548183313,Kochi,Kerala,Central,466031,IT,Manager,Morning,B.Com,0,49453,5112.25,4945.3,44507.7,Resigned,29-11-2016,24-08-2024,4.13,95.07,18,ORD00762,26-01-2024,Tablet,Accessories,9,18063,0.24,123550.92,22239.17,101311.75,Delivered,Cash,4,3,No,CUST2414,Premium,55831,211017,Yes,EMP0018,12,63,2
EMP0763,Advay,Deol,51,Other,AB-,cnazareth@example.net,+91 8700067875,Delhi,Delhi,East,722796,Sales,Lead,Evening,MCA,20,169511,28945.57,16951.1,152559.9,Resigned,15-05-2016,24-10-2021,3.44,72.65,10,ORD00763,10-07-2023,Monitor,Electronics,6,19606,0.01,116459.64,20962.74,95496.9,Shipped,EMI,9,1,No,CUST9454,VIP,58354,452583,No,EMP0006,10,70,0
EMP0764,Akshay,Shetty,22,Female,O-,manthanjain@example.org,+91 6870964994,Delhi,Delhi,Central,412212,Support,Director,Morning,M.Com,8,72691,14233.47,7269.1,65421.9,On Leave,20-11-2019,15-03-2023,4.85,77.79,1,ORD00764,07-04-2023,Mouse,Networking,10,63035,0.08,579922,104385.96,475536.04,Shipped,EMI,14,3,No,CUST3204,Regular,319915,323005,No,EMP0068,17,65,7
EMP0765,Sneha,Thaman,37,Male,B+,jjaggi@example.com,+91 6194687089,Kolkata,West Bengal,North,781113,Marketing,Senior Manager,General,B.Tech,13,116119,21867.04,11611.9,104507.1,Resigned,10-08-2021,22-07-2022,3.66,83.42,28,ORD00765,23-03-2023,Monitor,Storage,13,7376,0.13,83422.56,15016.06,68406.5,Returned,Credit Card,4,5,Yes,CUST4396,New,113571,428421,No,EMP0067,19,97,5
EMP0766,Chakradev,Virk,40,Other,A+,maanas82@example.org,+91 8350566714,Bangalore,Karnataka,East,630948,Finance,Manager,Evening,B.Sc,5,171831,31342.96,17183.1,154647.9,Resigned,26-04-2020,17-03-2022,3.56,94.6,10,ORD00766,15-08-2023,Phone,Accessories,19,16495,0.08,288332.6,51899.87,236432.73,Cancelled,Net Banking,1,5,No,CUST9364,VIP,477133,358618,No,EMP0043,13,88,10
EMP0767,Vansha,Bal,45,Male,A-,mangalzinal@example.org,+91 7265638001,Delhi,Delhi,South,595830,IT,Senior Manager,Morning,M.Sc,5,180451,33336.82,18045.1,162405.9,On Leave,16-10-2019,02-01-2024,3.91,90.45,26,ORD00767,08-03-2024,Tablet,Networking,17,22094,0.22,292966.44,52733.96,240232.48,Cancelled,EMI,8,5,Yes,CUST7540,New,219841,450327,Yes,EMP0062,9,93,4
EMP0768,Faras,Gopal,52,Male,A-,max60@example.com,+91 9446149901,Kochi,Kerala,East,758444,Operations,Executive,Evening,M.Com,18,110315,17099.16,11031.5,99283.5,Resigned,29-01-2018,06-01-2024,3.83,98.96,2,ORD00768,03-12-2024,Tablet,Electronics,3,30784,0.11,82193.28,14794.79,67398.49,Shipped,Cash,7,2,No,CUST8270,New,448780,93072,Yes,EMP0079,20,63,6
EMP0769,Timothy,Behl,39,Other,AB+,kothariaarna@example.com,+91 8219821381,Hyderabad,Telangana,Central,611446,Support,Lead,General,BCA,7,112725,21452.11,11272.5,101452.5,Active,24-07-2015,04-03-2024,4.82,80.53,16,ORD00769,08-07-2023,Mouse,Electronics,11,9929,0.23,84098.63,15137.75,68960.88,Delivered,Net Banking,13,2,Yes,CUST2406,New,351783,279246,Yes,EMP0023,9,18,2
EMP0770,Manbir,Bhagat,35,Other,A+,chatreshpatel@example.org,+91 8568037536,Jaipur,Rajasthan,North,443417,Finance,Analyst,Night,B.Tech,17,98600,16667.85,9860,88740,Inactive,13-05-2018,08-02-2024,1.02,95.16,10,ORD00770,13-08-2023,Speaker,Networking,6,63361,0.11,338347.74,60902.59,277445.15,Pending,UPI,13,5,No,CUST7557,VIP,104697,516824,No,EMP0042,9,34,6
EMP0771,Januja,Chaudhuri,31,Female,AB+,wdhar@example.org,+91 7632331787,Chennai,Tamil Nadu,South,425206,Support,Executive,Evening,M.Sc,7,115452,21794.66,11545.2,103906.8,On Leave,31-12-2021,20-03-2024,1.25,87.98,4,ORD00771,28-12-2024,Laptop,Storage,20,57833,0.15,983161,176968.98,806192.02,Shipped,Net Banking,8,2,No,CUST1697,Regular,94822,491100,No,EMP0042,7,71,3
EMP0772,Zansi,Edwin,43,Female,B+,nitara03@example.net,+91 9378981328,Chennai,Tamil Nadu,South,718421,Operations,Executive,General,B.Com,14,155318,22707.83,15531.8,139786.2,On Leave,27-03-2018,21-03-2023,1.01,86.84,24,ORD00772,23-01-2023,Camera,Networking,5,12210,0.27,44566.5,8021.97,36544.53,Shipped,Credit Card,11,5,Yes,CUST9271,Premium,289119,283375,No,EMP0048,3,19,9
EMP0773,Pratyush,Mital,41,Female,B+,bobalchanchal@example.net,+91 7655499523,Hyderabad,Telangana,East,747583,IT,Lead,Night,B.Com,3,103364,12066.84,10336.4,93027.6,On Leave,03-04-2019,16-10-2022,3.33,71.1,0,ORD00773,06-01-2024,Mouse,Peripherals,7,13647,0.13,83110.23,14959.84,68150.39,Shipped,EMI,10,3,No,CUST6012,Regular,451518,256444,No,EMP0085,16,13,5
EMP0774,Samesh,Varma,31,Other,B-,vrishti51@example.net,+91 8220853189,Kolkata,West Bengal,East,510367,Sales,Executive,General,B.Com,5,172764,11877.25,17276.4,155487.6,Active,12-06-2022,08-04-2021,1.44,98.49,20,ORD00774,16-09-2023,Speaker,Networking,9,7547,0.15,57734.55,10392.22,47342.33,Cancelled,Debit Card,13,3,No,CUST4938,Premium,479206,498939,No,EMP0089,18,61,2
EMP0775,Anya,Grewal,51,Female,AB-,hkade@example.com,+91 8202253162,Delhi,Delhi,West,679952,Operations,Executive,Night,B.Com,11,117378,9636.68,11737.8,105640.2,On Leave,13-09-2016,02-05-2022,4.44,86.09,30,ORD00775,17-01-2024,Headphones,Peripherals,9,14113,0.07,118125.81,21262.65,96863.16,Returned,Credit Card,14,5,No,CUST8962,New,486660,285747,No,EMP0065,4,83,6
EMP0776,Gunbir,Sibal,55,Male,O+,ishwarsrinivasan@example.com,+91 9102019663,Kolkata,West Bengal,East,409564,Finance,Lead,Morning,MCA,4,36615,4030.11,3661.5,32953.5,Resigned,08-02-2022,16-07-2021,2.02,99.37,21,ORD00776,27-08-2024,Phone,Networking,7,54310,0.05,361161.5,65009.07,296152.43,Pending,UPI,2,5,No,CUST6232,New,71883,301686,Yes,EMP0064,10,47,6
